Number of items	500	

Graph density	10.0%	

Capacity of bins	150	

Costs of spliting groups	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	

Costs of using bins	5	

Weight of items
w	60
w	32
w	25
w	55
w	22
w	40
w	36
w	43
w	31
w	61
w	46
w	93
w	33
w	38
w	63
w	52
w	98
w	32
w	35
w	34
w	89
w	49
w	35
w	48
w	65
w	49
w	85
w	83
w	47
w	56
w	87
w	36
w	79
w	56
w	56
w	30
w	67
w	58
w	33
w	57
w	91
w	57
w	23
w	45
w	81
w	57
w	98
w	95
w	33
w	65
w	29
w	74
w	51
w	58
w	36
w	42
w	38
w	22
w	70
w	88
w	44
w	77
w	46
w	37
w	59
w	92
w	83
w	96
w	46
w	62
w	44
w	38
w	39
w	83
w	56
w	21
w	73
w	96
w	77
w	68
w	49
w	53
w	50
w	37
w	27
w	33
w	28
w	40
w	40
w	81
w	93
w	75
w	57
w	29
w	89
w	51
w	31
w	92
w	45
w	49
w	68
w	48
w	47
w	20
w	25
w	23
w	89
w	45
w	40
w	48
w	56
w	40
w	71
w	35
w	66
w	38
w	82
w	69
w	78
w	51
w	37
w	29
w	91
w	96
w	43
w	82
w	90
w	42
w	35
w	73
w	24
w	54
w	20
w	40
w	31
w	56
w	26
w	22
w	60
w	67
w	37
w	87
w	21
w	90
w	76
w	21
w	98
w	63
w	23
w	81
w	35
w	68
w	33
w	85
w	24
w	56
w	23
w	37
w	76
w	95
w	83
w	33
w	46
w	65
w	22
w	92
w	59
w	74
w	59
w	26
w	44
w	98
w	25
w	28
w	27
w	56
w	82
w	48
w	24
w	33
w	63
w	81
w	75
w	36
w	27
w	87
w	35
w	75
w	55
w	41
w	45
w	89
w	86
w	72
w	30
w	30
w	77
w	46
w	28
w	30
w	32
w	72
w	70
w	66
w	69
w	24
w	100
w	28
w	37
w	98
w	66
w	78
w	85
w	49
w	44
w	53
w	88
w	93
w	56
w	100
w	74
w	74
w	91
w	76
w	34
w	34
w	92
w	63
w	23
w	67
w	85
w	41
w	60
w	86
w	55
w	38
w	24
w	67
w	56
w	29
w	83
w	37
w	73
w	70
w	65
w	61
w	58
w	80
w	50
w	56
w	98
w	23
w	35
w	84
w	65
w	82
w	81
w	28
w	42
w	96
w	97
w	28
w	80
w	65
w	75
w	84
w	27
w	95
w	49
w	23
w	76
w	61
w	67
w	97
w	46
w	26
w	74
w	35
w	34
w	100
w	75
w	65
w	32
w	66
w	61
w	85
w	56
w	26
w	81
w	36
w	75
w	89
w	88
w	20
w	79
w	36
w	65
w	70
w	62
w	75
w	28
w	49
w	32
w	38
w	73
w	34
w	72
w	45
w	66
w	97
w	79
w	63
w	61
w	50
w	44
w	22
w	90
w	49
w	43
w	74
w	73
w	26
w	100
w	34
w	75
w	45
w	52
w	58
w	87
w	38
w	67
w	25
w	42
w	85
w	89
w	58
w	64
w	40
w	68
w	79
w	90
w	39
w	76
w	84
w	46
w	53
w	89
w	84
w	88
w	98
w	35
w	93
w	65
w	24
w	93
w	24
w	89
w	23
w	91
w	51
w	60
w	90
w	27
w	36
w	52
w	62
w	64
w	29
w	61
w	66
w	94
w	21
w	29
w	75
w	84
w	56
w	40
w	30
