Number of items	1000	

Graph density	0.0%	

Capacity of bins	150	

Costs of spliting groups	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]	

Costs of using bins	5	

Weight of items
w	83
w	44
w	31
w	44
w	92
w	31
w	49
w	46
w	91
w	24
w	32
w	38
w	39
w	24
w	51
w	30
w	59
w	65
w	42
w	21
w	23
w	56
w	98
w	21
w	32
w	37
w	65
w	39
w	83
w	51
w	67
w	35
w	29
w	65
w	97
w	26
w	35
w	69
w	99
w	82
w	32
w	68
w	29
w	67
w	86
w	23
w	70
w	52
w	36
w	71
w	46
w	90
w	84
w	83
w	72
w	69
w	25
w	70
w	54
w	86
w	25
w	73
w	57
w	76
w	37
w	50
w	85
w	61
w	60
w	57
w	42
w	24
w	61
w	65
w	92
w	51
w	64
w	91
w	54
w	54
w	23
w	26
w	37
w	64
w	88
w	68
w	23
w	41
w	85
w	57
w	78
w	95
w	87
w	59
w	31
w	62
w	44
w	26
w	24
w	45
w	45
w	58
w	77
w	27
w	82
w	77
w	84
w	100
w	70
w	58
w	60
w	37
w	80
w	93
w	53
w	99
w	31
w	80
w	90
w	58
w	59
w	50
w	58
w	63
w	90
w	94
w	76
w	40
w	50
w	95
w	78
w	71
w	91
w	54
w	35
w	32
w	59
w	60
w	71
w	89
w	21
w	88
w	46
w	93
w	98
w	34
w	84
w	38
w	58
w	86
w	48
w	100
w	26
w	94
w	78
w	72
w	55
w	90
w	74
w	23
w	99
w	65
w	64
w	95
w	58
w	88
w	47
w	96
w	89
w	85
w	92
w	43
w	89
w	45
w	65
w	31
w	68
w	59
w	82
w	21
w	40
w	63
w	54
w	64
w	96
w	56
w	31
w	38
w	69
w	95
w	51
w	64
w	72
w	72
w	95
w	50
w	31
w	88
w	98
w	64
w	47
w	69
w	34
w	39
w	78
w	94
w	27
w	36
w	42
w	87
w	74
w	24
w	41
w	37
w	86
w	89
w	53
w	30
w	29
w	26
w	46
w	80
w	45
w	84
w	27
w	33
w	46
w	40
w	31
w	62
w	75
w	50
w	98
w	52
w	96
w	30
w	82
w	20
w	83
w	22
w	50
w	64
w	26
w	29
w	25
w	83
w	22
w	86
w	35
w	61
w	32
w	59
w	95
w	33
w	32
w	20
w	74
w	26
w	28
w	34
w	44
w	40
w	74
w	97
w	73
w	71
w	73
w	50
w	21
w	52
w	62
w	74
w	52
w	36
w	47
w	52
w	38
w	38
w	67
w	61
w	77
w	55
w	56
w	38
w	99
w	75
w	24
w	53
w	90
w	88
w	71
w	55
w	68
w	74
w	99
w	67
w	83
w	78
w	31
w	86
w	100
w	41
w	64
w	99
w	80
w	94
w	70
w	43
w	46
w	89
w	54
w	67
w	60
w	63
w	71
w	53
w	74
w	87
w	76
w	79
w	20
w	46
w	99
w	56
w	90
w	31
w	30
w	83
w	33
w	36
w	61
w	73
w	63
w	41
w	22
w	25
w	66
w	61
w	55
w	56
w	98
w	97
w	46
w	23
w	72
w	47
w	52
w	72
w	32
w	94
w	67
w	70
w	89
w	83
w	51
w	86
w	32
w	45
w	26
w	95
w	46
w	79
w	98
w	82
w	60
w	86
w	76
w	37
w	96
w	61
w	32
w	70
w	100
w	56
w	87
w	84
w	51
w	46
w	86
w	94
w	53
w	96
w	82
w	98
w	100
w	34
w	70
w	55
w	44
w	78
w	71
w	53
w	35
w	26
w	35
w	75
w	96
w	88
w	55
w	58
w	26
w	82
w	45
w	74
w	76
w	27
w	47
w	27
w	63
w	73
w	95
w	75
w	88
w	74
w	67
w	51
w	45
w	71
w	59
w	33
w	70
w	90
w	79
w	87
w	20
w	29
w	39
w	91
w	45
w	27
w	98
w	39
w	74
w	28
w	31
w	85
w	72
w	75
w	99
w	81
w	22
w	31
w	84
w	21
w	23
w	61
w	95
w	94
w	43
w	63
w	80
w	58
w	90
w	82
w	64
w	57
w	67
w	40
w	53
w	41
w	76
w	29
w	75
w	97
w	100
w	47
w	35
w	42
w	31
w	42
w	44
w	28
w	68
w	79
w	32
w	20
w	42
w	90
w	71
w	31
w	96
w	25
w	54
w	32
w	37
w	31
w	21
w	65
w	21
w	65
w	56
w	66
w	73
w	58
w	80
w	77
w	74
w	37
w	86
w	72
w	93
w	84
w	71
w	34
w	46
w	98
w	34
w	58
w	20
w	49
w	49
w	78
w	74
w	87
w	81
w	57
w	48
w	62
w	86
w	59
w	22
w	24
w	77
w	76
w	94
w	40
w	60
w	20
w	64
w	82
w	80
w	38
w	63
w	25
w	66
w	82
w	75
w	91
w	33
w	87
w	73
w	34
w	51
w	77
w	40
w	29
w	89
w	47
w	41
w	83
w	29
w	64
w	61
w	20
w	74
w	83
w	59
w	25
w	62
w	55
w	73
w	46
w	76
w	29
w	37
w	46
w	82
w	25
w	47
w	52
w	26
w	71
w	91
w	96
w	84
w	49
w	95
w	55
w	89
w	67
w	75
w	26
w	45
w	44
w	24
w	63
w	50
w	65
w	87
w	97
w	21
w	76
w	50
w	43
w	98
w	60
w	50
w	41
w	83
w	40
w	53
w	64
w	46
w	36
w	72
w	65
w	56
w	95
w	96
w	65
w	64
w	90
w	82
w	66
w	23
w	65
w	30
w	22
w	75
w	45
w	23
w	42
w	30
w	57
w	69
w	81
w	87
w	55
w	60
w	84
w	68
w	57
w	85
w	71
w	32
w	40
w	89
w	90
w	36
w	50
w	23
w	78
w	68
w	81
w	48
